10/01/24 00:00:38 - $GPRMC,210038.00,A,4440.8794,N,03747.6062,E,00.31,013.9,090124,,,A*52
10/01/24 00:00:38 - $GNGSA,A,2,10,18,16,23,,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:38 - $GNGSA,A,2,85,69,68,74,76,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:39 - $GNGNS,210039.00,4440.8795,N,03747.6063,E,AA,09,01.0,053.0,24.8,,*62
10/01/24 00:00:39 - $GPRMC,210039.00,A,4440.8795,N,03747.6063,E,00.17,275.3,090124,,,A*5F
10/01/24 00:00:39 - $AIVER,1,1,AI,TRA,,1,T600-01 SO,2.02.(Sep 24 2015),HWR-1*4F
10/01/24 00:00:39 - $AIVSD,37,0.0,2,,153500,29,11,0,0*74
10/01/24 00:00:39 - $AISSD,,TEST,0,0,0,0,0,GN*63
10/01/24 00:00:39 - $AISSD,,TEST,0,0,0,0,0,AI*62
10/01/24 00:00:39 - $AIVER,1,1,AI,TRA,,1,T600-01 SO,2.02.(Sep 24 2015),HWR-1*4F
10/01/24 00:00:39 - $GNGSA,A,2,10,18,16,23,,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:39 - $GNGSA,A,2,85,69,68,74,76,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:40 - $GNGNS,210040.00,4440.8795,N,03747.6062,E,AA,09,01.0,053.0,24.8,,*6D
10/01/24 00:00:40 - $GPRMC,210040.00,A,4440.8795,N,03747.6062,E,00.56,192.5,090124,,,A*59
10/01/24 00:00:40 - $GNGSA,A,2,10,18,16,23,,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:40 - $GNGSA,A,2,85,69,68,74,76,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:40 - $GNGBS,210040.00,10.2,9.4,4.5,,,,*67
10/01/24 00:00:40 - $GPGSV,4,1,13,08,28,310,24,10,77,215,25,15,18,044,23,16,28,230,23*79
10/01/24 00:00:41 - $GPGSV,4,2,13,18,35,082,24,21,08,283,00,23,62,053,26,26,10,210,00*7D
10/01/24 00:00:41 - $AIALR,246060,32,A,A,Heading lost/invalid*4E
10/01/24 00:00:41 - $GPGSV,4,3,13,32,18,163,22,33,17,242,00,37,36,202,00,39,37,197,00*72
10/01/24 00:00:41 - $GPGSV,4,4,13,40,36,156,00*48
10/01/24 00:00:41 - $GLGSV,3,1,09,68,43,044,33,69,62,139,34,70,10,190,00,74,05,243,17*6B
10/01/24 00:00:41 - $GLGSV,3,2,09,75,17,293,28,76,06,347,27,83,27,099,23,84,66,007,21*6E
10/01/24 00:00:41 - $GLGSV,3,3,09,85,20,307,28*5D
10/01/24 00:00:41 - $GNGNS,210041.00,4440.8792,N,03747.6065,E,AA,09,01.1,052.8,24.8,,*64
10/01/24 00:00:41 - $GPRMC,210041.00,A,4440.8792,N,03747.6065,E,00.58,119.3,090124,,,A*53
10/01/24 00:00:41 - $GNGSA,A,3,10,18,16,23,,,,,,,,,01.9,01.1,01.6*1D
10/01/24 00:00:42 - $GNGSA,A,3,85,69,68,74,76,,,,,,,,01.9,01.1,01.6*1D
10/01/24 00:00:42 - $GNGNS,210042.00,4440.8792,N,03747.6066,E,AA,09,01.1,053.0,24.8,,*6D
10/01/24 00:00:42 - $GPRMC,210042.00,A,4440.8792,N,03747.6066,E,00.56,293.3,090124,,,A*5C
10/01/24 00:00:42 - $GNGSA,A,3,10,18,16,23,,,,,,,,,01.9,01.1,01.6*1D
10/01/24 00:00:42 - $GNGSA,A,3,85,69,68,74,76,,,,,,,,01.9,01.1,01.6*1D
10/01/24 00:00:43 - $GNGNS,210043.00,4440.8792,N,03747.6065,E,AA,09,01.1,052.9,24.8,,*67
10/01/24 00:00:43 - $GPRMC,210043.00,A,4440.8792,N,03747.6065,E,00.05,351.2,090124,,,A*56
10/01/24 00:00:43 - $GNGSA,A,3,10,18,16,23,,,,,,,,,01.9,01.1,01.6*1D
10/01/24 00:00:43 - $GNGSA,A,3,85,69,68,74,76,,,,,,,,01.9,01.1,01.6*1D
10/01/24 00:00:44 - $GNGNS,210044.00,4440.8793,N,03747.6065,E,AA,09,01.0,052.9,24.8,,*60
10/01/24 00:00:44 - $GPRMC,210044.00,A,4440.8793,N,03747.6065,E,00.34,314.7,090124,,,A*56
10/01/24 00:00:44 - $GNGSA,A,2,10,18,16,23,,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:44 - $GNGSA,A,2,85,69,68,74,76,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:45 - $GNGNS,210045.00,4440.8793,N,03747.6066,E,AA,09,01.0,052.9,24.8,,*62
10/01/24 00:00:45 - $GPRMC,210045.00,A,4440.8793,N,03747.6066,E,00.27,319.0,090124,,,A*5C
10/01/24 00:00:45 - $GNGSA,A,2,10,18,16,23,,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:45 - $GNGSA,A,2,85,69,68,74,76,,,,,,,,01.3,01.0,00.8*18
10/01/24 00:00:46 - $GNGNS,210046.00,4440.8794,N,03747.6068,E,AA,09,01.0,052.9,24.8,,*68
10/01/24 00:00:46 - $GPRMC,210046.00,A,4440.8794,N,03747.6068,E,00.58,048.1,090124,,,A*58
